PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PKBR;MATERI LAINNYA;JUMLAH PERTEMUAN;JUMLAH REMAJA HADIR DALAM PERTEMUAN;JUMLAH PERTEMUAN MATERI PKBR OLEH PIK REMAJA;BULAN
SULAWESI BARAT;PASANGKAYU;BULU TABA;2004;KASTABUANA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2005;SUMBER SARI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2006;LELEJAE;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;PASANGKAYU;BULU TABA;2007;OMPI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2001;MAHAHE;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2002;SALOBAJA;1;1;100.00;1;0;1;28;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2003;TOBADAK;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2004;PALONGAAN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2005;BATU PARIGI;1;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2006;BAMBADARU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2007;SEJATI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;2008;SALOADAK;1;1;100.00;1;0;1;47;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2001;BAMBAIRA;1;1;100.00;1;0;1;40;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2002;KASOLOANG;1;1;100.00;1;0;1;27;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2003;TAMPAURE;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBAIRA;2004;KALUKU NANGKA;1;1;100.00;1;0;1;32;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;1006;BAMBALAMOTU;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2003;POLEWALI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2004;RANDOMAYANG;1;1;100.00;1;0;1;28;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2007;PANGIANG;1;1;100.00;1;0;1;32;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2008;KALOLA;1;1;100.00;1;0;1;40;1;JUNI
SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;2009;WULAI;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2001;BABANA;2;2;100.00;2;0;2;70;2;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2002;LUMU;1;1;100.00;1;0;1;26;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2003;PONTANAKAYANG;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2004;SALOGATTA;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2005;KIRE;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2006;TINALI;1;1;100.00;1;0;1;40;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2007;SALUMANURUNG;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2008;PASAPA;1;1;100.00;1;0;1;32;1;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2009;BOJO;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2010;BARAKKANG;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;2011;LEMBAH HADA;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;2001;BALA BALAKANG;1;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;2002;BALA-BALAKANG TIMUR;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;1001;MATAKALI;2;2;100.00;2;0;2;75;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2002;PETAMPANUA;1;1;100.00;1;0;1;50;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2003;BARUMBUNG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2004;PASIANG;2;2;100.00;2;0;2;100;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2005;TONROLIMA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2006;INDOMAKKOMBONG;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2007;BUNGA-BUNGA;1;1;100.00;1;0;1;50;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;1001;MATANGNGA;1;1;100.00;0;1;1;32;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2002;LILLI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2003;RANGOAN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2004;TAPUA;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2005;MAMBU TAPUA;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2006;BA'BA TAPUA;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2007;KATIMBANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;1001;TARAMANU;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2002;AMBOPADANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2003;TUBBI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2004;RATTE;1;1;100.00;1;0;1;40;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2005;BESOANGIN;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2006;PIRIANG TAPIKO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2007;PEBURRU;1;1;100.00;1;0;1;45;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2008;TALOBA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2009;POLLEWANI;1;1;100.00;1;0;1;37;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2010;ARABUA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2011;BESOANGIN UTARA;1;1;100.00;1;0;1;32;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2012;PODA;1;1;100.00;1;0;1;29;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2013;TARAMANU TUA;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1001;POLEWALI;2;2;100.00;2;0;2;32;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1002;WATTANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1003;SULEWATANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1004;LANTORA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1005;TAKATIDUNG;2;2;100.00;2;0;2;40;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1006;PEKKABATA;3;3;100.00;3;0;3;49;3;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1007;MADATE;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1008;MANDING;1;1;100.00;1;0;1;37;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1009;DARMA;1;1;100.00;1;0;1;32;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;1001;TINAMBUNG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2002;KARAMA;1;1;100.00;0;1;1;40;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2003;TANGNGA TANGNGA;2;1;50.00;1;0;1;28;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2004;LEKOPADIS;1;1;100.00;1;0;1;21;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2005;GALUNG LOMBOK;1;1;100.00;1;0;1;100;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2006;TANDUNG;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2007;BATULAYA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2008;SEPABATU;1;1;100.00;1;0;1;21;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2001;BONEHAU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2002;SALUTIWO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2003;BUTTUADA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2004;TAMALEA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2005;LUMIKA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2006;MAPPU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2009;BANUADA;1;1;100.00;0;1;1;20;0;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2010;HINUA;1;1;100.00;1;0;1;20;1;JUNI
SULAWESI BARAT;MAMUJU;BONEHAU;2011;KINATANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;1001;SINYONYOI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;1002;BEBANGA;2;2;100.00;2;0;2;45;2;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;1003;KALUKKU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;1014;SINYONYOI SELATAN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2004;SONDOANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2005;BERU-BERU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2006;BELANG BELANG;1;1;100.00;1;0;1;27;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2007;KABULOANG;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2008;KEANG;1;1;100.00;1;0;1;20;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2009;POKKANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2010;GULILING;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2011;UHAIMATE;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2012;KALUKKU BARAT;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;KALUKKU;2013;PAMMULUKANG;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2001;KALUMPANG;1;1;100.00;1;0;1;21;1;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2003;KARATAUN;1;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2004;KARAMA;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2006;SIRAUN;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2007;TUMOGA;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2010;SALUMAKKI;1;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2011;POLIO;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2012;LIMBONG;1;1;100.00;1;0;1;18;1;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2013;SANDAPANG;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2014;KONDO BULO;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2015;MAKKALIKI;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2016;BATU MAKKADA;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;KALUMPANG;2017;LASA';0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;1001;PELITAKAN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2002;TAPANGO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2003;RAPPANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2004;DAKKA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2005;BATU;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2006;RISO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2007;PALATTA;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2008;TAPANGO BARAT;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2009;KURRAK;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2010;BUSSU;1;1;100.00;1;0;1;10;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2011;TUTTULA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2012;JAMBU MALEA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2013;KALIMBUA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2014;BANATO REJO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;1004;BATUPANGA;1;1;100.00;0;1;1;25;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2001;MAMBU;1;1;100.00;2;0;2;39;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2002;TENGGELANG;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2003;BARU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2005;PUSSUI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2006;MAPILI BARAT;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2007;SAMBALI WALI;1;1;100.00;1;0;1;11;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2008;BATUPANGA DAALA;1;1;100.00;1;0;1;6;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2009;LUYO;1;1;100.00;0;1;1;40;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2010;PUSSUI BARAT;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;LUYO;2011;PUCCADI;1;1;100.00;1;0;1;8;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;1001;MAPILI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2002;UGIBARU;1;1;100.00;1;0;1;35;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2003;RUMPA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2005;KURMA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2007;BUKU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2009;BONNE BONNE;1;1;100.00;0;1;1;35;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2011;BEROANGIN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2015;SEGERANG;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2016;BONRA;1;1;100.00;1;0;1;27;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2017;SATTOKO;1;1;100.00;0;1;1;32;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2018;RAPPANG BARAT;1;1;100.00;0;1;1;35;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;2019;LANDI KANUSUANG;1;1;100.00;1;0;1;27;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2001;BUNDE;1;1;100.00;1;0;1;26;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2002;KALONDING;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2003;TARAILU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2004;SAMPAGA;1;1;100.00;1;0;1;15;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2005;TANAMBUAH;2;1;50.00;1;0;1;15;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2006;SALUBARANA;1;1;100.00;1;0;1;20;1;JUNI
SULAWESI BARAT;MAMUJU;SAMPAGA;2007;LOSSO;1;1;100.00;1;0;1;14;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;1001;GALUNG;1;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;1002;KASAMBANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;1014;DAYANGINNA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2003;OROBATU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2006;TAKANDEANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2009;BELA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2010;TAAN;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2011;TAMPALANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2012;RANTEDODA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG;2013;KOPEANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;1001;SIDODADI;2;2;100.00;2;0;2;65;2;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2002;SIDOREJO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2003;SUMBEREJO;1;1;100.00;1;0;1;29;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2004;BUMIAYU;1;1;100.00;1;0;1;57;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2005;KEBUNSARI;1;1;100.00;0;1;1;26;0;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2006;BANUA BARU;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2007;NEPO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2008;SUGIHWARAS;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2009;CAMPURJO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2010;BUMIMULYO;1;1;100.00;1;0;1;28;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2011;TUMPILING;1;1;100.00;1;0;1;33;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2012;BAKKA-BAKKA;1;1;100.00;1;0;1;28;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2013;ARJO SARI;1;1;100.00;1;0;1;65;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2014;GALESON;1;1;100.00;1;0;1;28;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;1001;MAMASA;2;2;100.00;0;2;2;30;0;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2002;RAMBUSARATU;1;1;100.00;1;0;1;20;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2003;OSANGO;1;1;100.00;0;1;1;10;0;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2004;LAMBANAN;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2005;LEMBANA SALULO;1;1;100.00;1;0;1;7;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2006;TAUPE;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2007;BUNTU BUDA;1;1;100.00;1;0;1;32;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2008;TONDOK BAKARU;1;1;100.00;1;0;1;10;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2009;PEBASSIAN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2010;MAMBULILING;0;0;0.00;0;0;0;0;0;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2011;BOMBONG LAMBE;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMASA;MAMASA;2012;BUBUN BATU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2001;BULO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2002;PULLIWA;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2003;PATAMBANUA;1;1;100.00;1;0;1;21;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2004;KAROMBANG;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2005;DAALA TIMUR;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2006;LENGGO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2007;SABURA;1;1;100.00;1;0;1;30;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2008;SEPPORRAKI;1;1;100.00;1;0;1;23;1;JUNI
SULAWESI BARAT;POLEWALI MANDAR;BULO;2009;IHING;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2001;DUNGKAIT;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2002;LEBANI;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2003;LABUANG RANO;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2004;PASABU;1;1;100.00;0;1;1;23;0;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2005;TANETE PAO;1;1;100.00;1;0;1;31;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2006;PANGASAAN;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;TAPALANG BARAT;2007;AHU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;1002;BINANGA;4;4;100.00;4;0;4;100;4;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;1003;MAMUNYU;3;3;100.00;3;0;3;75;3;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;1012;KAREMA;3;3;100.00;3;0;3;75;3;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;1013;RIMUKU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;2005;BAMBU;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;2006;KARAMPUANG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;2010;TADUI;1;1;100.00;1;0;1;42;1;JUNI
SULAWESI BARAT;MAMUJU;MAMUJU;2014;BATU PANNU;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;SIMBORO;1001;SIMBORO;2;2;100.00;2;0;2;50;2;JUNI
SULAWESI BARAT;MAMUJU;SIMBORO;1002;RANGAS;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;SIMBORO;2003;BOTTENG;1;1;100.00;1;0;1;25;1;JUNI
SULAWESI BARAT;MAMUJU;SIMBORO;2004;SALETTO;2;2;100.00;2;0;2;50;2;JUNI
